# utc [-], et [s], MEX2TGO [km], spoint_x [km], spoint_y [km], spoint_z [km], spoint_lon [deg], spoint_lat_sph [deg], spoint_lat [deg], emission_MEX [deg], emission_TGO [deg], spoint2MEX [km], spoint2TGO [km], lon_midpoint [deg], lat_midpoint [deg] 
2025 NOV 30 22:04:43, 817812352.1997708, 1019.3373872042876, -569.6221155039057, -51.29545917558405, -3327.9821456738073, -174.85429513747735, -80.14806433082431, -80.24900014318973, 55.775235253872836, 55.784955760569495, 619.347775212925, 613.5771912324863, -174.72031920920753, -80.28914381079095
2025 NOV 30 22:04:44, 817812353.2014402, 1018.7812573749279, -569.3205251675536, -54.53816383948085, -3327.982191243284, -174.52803777352415, -80.14801997234048, -80.24899398618649, 55.74988940253996, 55.75789592310059, 619.3793111739287, 613.2558968736793, -174.3841139594282, -80.29077803659126
2025 NOV 30 22:04:45, 817812354.2031096, 1018.2270546947982, -569.0065602248658, -57.788284901744184, -3327.9810509697677, -174.20092627630981, -80.14785693713603, -80.24886807595821, 55.72346658290608, 55.731887697002755, 619.4005222983781, 612.9475169764439, -174.04783469206924, -80.29207609153895
2025 NOV 30 22:04:46, 817812355.2047791, 1017.6747792233301, -568.692993325749, -61.03744575940707, -3327.9766947778694, -173.87393301407508, -80.14736746197832, -80.24841671891068, 55.697027599877565, 55.70586356594627, 619.4241557433696, 612.6393170839784, -173.71150479342225, -80.29303794528035
2025 NOV 30 22:04:47, 817812356.2064486, 1017.1244409755907, -568.3798193800419, -64.28563764638318, -3327.969126572024, -173.54708059275032, -80.14655185007233, -80.24764033927293, 55.67057283178786, 55.67982401330251, 619.4502062509243, 612.3312975120022, -173.37514780778187, -80.2936635781917
2025 NOV 30 22:04:48, 817812357.208118, 1016.5760399691096, -568.0667573575282, -67.53303590233408, -3327.958393135045, -173.22036997592758, -80.14541483009918, -80.24654373736965, 55.64407963519515, 55.65379273616784, 619.4784031338656, 612.0237386359602, -173.03878715590307, -80.29395303124936
2025 NOV 30 22:04:49, 817812358.2097875, 1016.0295835843332, -567.7735873762202, -70.77874267955131, -3327.9411806566377, -172.8941566444545, -80.14388979557057, -80.24486258835326, 55.61873688712754, 55.62657004510061, 619.5229581508225, 611.7024312072899, -172.70244633567225, -80.29390631570105
2025 NOV 30 22:04:50, 817812359.2114569, 1015.4850768889369, -567.4619198091095, -74.02332553327437, -3327.923956057159, -172.56794141349124, -80.14208293749438, -80.24310747514569, 55.59228173898201, 55.60043981120929, 619.556797734872, 611.3944484012702, -172.3661488527244, -80.2935235636142
2025 NOV 30 22:04:51, 817812360.2131263, 1014.9425272370396, -567.1506260046008, -77.26691484642176, -3327.9035361525366, -172.24195588506265, -80.13995208664439, -80.24102953947074, 55.56581196229319, 55.57429547288092, 619.5930546222587, 611.0866623472294, -172.0299181421455, -80.29280487776134
2025 NOV 30 22:04:52, 817812361.2147958, 1014.4019346470324, -566.8397020769731, -80.5095022338324, -3327.8799247132015, -171.91622219643867, -80.13749771229088, -80.23862935263243, 55.5393279673491, 55.54813676668224, 619.6317299471223, 610.7790750319106, -171.6937776019641, -80.2917504179971
2025 NOV 30 22:04:53, 817812362.2164652, 1013.8633066298577, -566.529142212519, -83.75108034068442, -3327.8531258290895, -171.59076224410384, -80.13472035330925, -80.23590754973527, 55.512829977448554, 55.52196427231728, 619.672819890697, 610.4716907964396, -171.35775073809177, -80.29036035956847
2025 NOV 30 22:04:54, 817812363.2181348, 1013.3266479905117, -566.2189404388077, -86.99164141498147, -3327.8231436432043, -171.2655978384213, -80.13162059133964, -80.23286480246263, 55.48631828304515, 55.49577847056964, 619.7163291577647, 610.16451300305, -171.0218607488852, -80.28863497412232
2025 NOV 30 22:04:55, 817812364.2198042, 1012.7919638130247, -565.9090924218012, -90.23117790589897, -3327.7899820354282, -170.94075066383178, -80.12819901713698, -80.22950178681467, 55.459793202410545, 55.469579215947604, 619.7622551068371, 609.8575464127962, -170.6861310747152, -80.28657448712386
2025 NOV 30 22:04:56, 817812365.2214736, 1012.259258915467, -565.6126685792993, -93.46072265282045, -3327.751697409399, -170.61733879795565, -80.12425751335358, -80.22562234804937, 55.43436085781884, 55.442247856837035, 619.8237495521157, 609.5376420215761, -170.35058481989404, -80.28417923757418
2025 NOV 30 22:04:57, 817812366.2231431, 1011.7285381661562, -565.3102636221936, -96.70696830625285, -3327.7108133028573, -170.29244558761556, -80.12033022681432, -80.22155946869151, 55.40786211924423, 55.41596944348844, 619.8751213670985, 609.2304910550016, -170.0152451322686, -80.28144954175868
2025 NOV 30 22:04:58, 817812367.2248125, 1011.1998042028061, -565.0016827662027, -99.94280425560846, -3327.668117178687, -169.96875087045896, -80.1159353951334, -80.21723602083209, 55.381334278171444, 55.38969554164017, 619.9287076699643, 608.9237594385953, -169.68013514705078, -80.27838576919605
2025 NOV 30 22:04:59, 817812368.2264819, 1010.673066645816, -564.6934367221577, -103.17759217753309, -3327.622258543621, -169.64545802287762, -80.11122198853089, -80.21259552155925, 55.3547941460223, 55.36340949904954, 619.9847109329528, 608.6172515529908, -169.34527775792787, -80.27498834553803
2025 NOV 30 22:05:00, 817812369.2281514, 1010.1483279103118, -564.3855210557273, -106.41132612734062, -3327.573241310546, -169.322587794972, -80.10619076257947, -80.20763879995458, 55.32824218412747, 55.337111801112066, 620.0431258792199, 608.310970552964, -169.01069585639615, -80.27125766724211
2025 NOV 30 22:05:01, 817812370.2298208, 1009.6255906293056, -564.0779305195874, -109.64399752226826, -3327.5210696258123, -169.00016100529106, -80.10084253064888, -80.20236673771666, 55.301678553973645, 55.310802299673476, 620.1039548177972, 608.004919632412, -168.67641223354107, -80.26719422879934
2025 NOV 30 22:05:02, 817812371.2314903, 1009.1048643926662, -563.7706592507013, -112.87560005393026, -3327.4657476838493, -168.67819805310424, -80.09517814324158, -80.19678025003329, 55.27510357331698, 55.28448174794946, 620.1671966367918, 607.6991026708222, -168.34244947930515, -80.26279853633648
2025 NOV 30 22:05:03, 817812372.2331598, 1008.5861491978379, -563.4637025180841, -116.10612664661294, -3327.4072795283914, -168.35671924331348, -80.0891984686881, -80.1908802651917, 55.24851757691309, 55.25814996478048, 620.2328539568626, 607.39352390743, -168.0088300510732, -80.2580711311135
2025 NOV 30 22:05:04, 817812373.2348292, 1008.0694548111995, -563.1570543594962, -119.33557029799364, -3327.3456694221863, -168.0357446513173, -80.08290442787205, -80.18466776143627, 55.221920793462225, 55.23180774557297, 620.3009203764418, 607.088184587335, -167.67557637846326, -80.25301258559169
2025 NOV 30 22:05:05, 817812374.2364986, 1007.5547812278586, -562.8637376652742, -122.55471750751083, -3327.2790786328233, -167.71646460993884, -80.07610979416265, -80.17795834126076, 55.19642986719064, 55.204320505035106, 620.3845853488426, 606.7699050354396, -167.34271062211596, -80.24762350586221
2025 NOV 30 22:05:06, 817812375.2381681, 1007.0421380182149, -562.5579410516671, -125.78176606997285, -3327.2111730686283, -167.39658866935173, -80.06918756645595, -80.17112152368404, 55.16983549793932, 55.17793358698087, 620.45773925566, 606.4647941869298, -167.01025476213692, -80.24190455214803
2025 NOV 30 22:05:07, 817812376.2398375, 1006.5315253140003, -562.2594473031173, -129.01735215196302, -3327.138598317288, -167.07649840561638, -80.06207492416833, -80.16390437968339, 55.14325150200853, 55.15151612978323, 620.5335419430811, 606.1596944499231, -166.67823083623702, -80.23585635673182
2025 NOV 30 22:05:08, 817812377.241507, 1006.022950214514, -561.9541303597026, -132.2418797331706, -3327.064459176712, -166.7578011711482, -80.05452426999246, -80.15644989049876, 55.116642757399326, 55.12510462946785, 620.6115753664888, 605.8550284486357, -166.34666039380554, -80.2294796628383
2025 NOV 30 22:05:09, 817812378.2431765, 1005.5164176642813, -561.6491000307605, -135.46529691998788, -3326.9871990183465, -166.43970465142792, -80.0466645982474, -80.14868820395975, 55.09002474159069, 55.098683839838536, 620.6920155548125, 605.5506195379692, -166.01556512852457, -80.22277516720185
2025 NOV 30 22:05:10, 817812379.2448459, 1005.0119347297378, -561.3443505554753, -138.68759639950827, -3326.9068221542198, -166.1222276304475, -80.03849700414354, -80.14062046107733, 55.06339767800539, 55.07225425505943, 620.7748670704048, 605.2464707659001, -165.68496624869346, -80.21574367700855
2025 NOV 30 22:05:11, 817812380.2465154, 1004.509501429323, -561.0398772333049, -141.9087723070392, -3326.8233326749873, -165.80538853692892, -80.03002258823865, -80.13224780552017, 55.03676202882924, 55.045815721513, 620.8601270101177, 604.9425851617866, -165.35488490662271, -80.2083859695385
2025 NOV 30 22:05:12, 817812381.2481848, 1004.009124999125, -560.7356747981177, -145.1288175884999, -3326.736734828021, -165.48920565557347, -80.0212424940815, -80.12357142110216, 55.010117912866484, 55.019368981392425, 620.9477945753532, 604.6389662158355, -165.02534211046665, -80.20070287523106
2025 NOV 30 22:05:13, 817812382.2498542, 1003.5108101621904, -560.4317385651739, -148.3477272361283, -3326.64703268932, -165.1736968391053, -80.01215787476576, -80.11459249843753, 54.98346576306105, 54.99291391437272, 621.0378665154557, 604.3356187614938, -164.69635864346517, -80.19269521409635
2025 NOV 30 22:05:14, 817812383.2515237, 1003.0145592392129, -560.1280624996206, -151.56549295902641, -3326.554230715376, -164.8588799653261, -80.00276994833015, -80.10531228966875, 54.95680575053669, 54.966451193206325, 621.1303477015343, 604.0325425171912, -164.36795479067965, -80.18436395248047
2025 NOV 30 22:05:15, 817812384.2531931, 1002.5203818207349, -559.8246418139646, -154.78210896438873, -3326.4583330604737, -164.54477244394548, -79.99307992714449, -80.0957320396822, 54.930138293228275, 54.939980728499684, 621.2252345815112, 603.7297425834932, -164.04015099979554, -80.17570997239807
2025 NOV 30 22:05:16, 817812385.2548625, 1002.028280232468, -559.5342093034443, -157.9882224195329, -3326.3576651932276, -164.23261898648806, -79.98292012687011, -80.08568570020142, 54.904572754468674, 54.9123697982758, 621.3355273275947, 603.4142243259483, -163.71296727947333, -80.1667342199013
2025 NOV 30 22:05:17, 817812386.2565321, 1001.5382591144966, -559.2315193669474, -161.2023162222427, -3326.255569603445, -163.92001111815225, -79.97262791007515, -80.07550746607374, 54.8779132938183, 54.88586189361704, 621.4354743257023, 603.1117359278478, -163.386423403727, -80.15743767113531
2025 NOV 30 22:05:18, 817812387.2582015, 1001.0503209410307, -558.9290504725536, -164.4152545561657, -3326.150394038375, -163.60816161737856, -79.9620377190552, -80.06503338962914, 54.85124550512143, 54.85934916388546, 621.5378060570508, 602.8095523580791, -163.06053901730985, -80.14782133330688
2025 NOV 30 22:05:19, 817812388.2598709, 1000.5644750891456, -558.6265437409741, -167.62722011378506, -3326.04217544515, -163.29706188262716, -79.9511541512542, -80.05426806018072, 54.82454754415727, 54.83285420201813, 621.6422622037743, 602.507936326834, -162.73533339015484, -80.13788623707906
2025 NOV 30 22:05:20, 817812389.2615404, 1000.0807237818476, -558.3324015363913, -170.8478295169461, -3325.929034162739, -162.98606620100932, -79.94006465462019, -80.04311616815654, 54.797902598652655, 54.80629251135696, 621.7498141336438, 602.2059205774719, -162.41082554642486, -80.1276334413426
2025 NOV 30 22:05:21, 817812390.2632098, 999.5990695062405, -558.0304867439932, -174.0569706270583, -3325.8146632111916, -162.67662018472475, -79.92858314361979, -80.03176282007989, 54.77121803674507, 54.77975980408261, 621.8593716728603, 601.9045968908135, -162.08703431046067, -80.11706405506538
2025 NOV 30 22:05:22, 817812391.2648793, 999.1195191499163, -557.7287954291247, -177.26492634027744, -3325.697226322014, -162.36799713961793, -79.91680901369176, -80.02011886862529, 54.74452801826371, 54.75322177011709, 621.9713280026172, 601.6035711904909, -161.7639782289555, -80.10617914855607
2025 NOV 30 22:05:23, 817812392.2665488, 998.6420798267825, -557.4273225179668, -180.4716898937026, -3325.5767278238427, -162.0602123464821, -79.90474366995252, -80.00818574066909, 54.71783275132667, 54.726678277001625, 622.0856847758458, 601.3028480813317, -161.44167564296563, -80.09497986501991
2025 NOV 30 22:05:24, 817812393.2682182, 998.1667514082155, -557.1260623504559, -183.67725486572562, -3325.4531721385606, -161.7532807449268, -79.89238854682048, -79.99596489061784, 54.69113268610782, 54.70013004266418, 622.2024414344296, 601.0024276143705, -161.12014438245933, -80.08346740271972
2025 NOV 30 22:05:25, 817812394.2698877, 997.693540831621, -556.825009822465, -186.88161565799672, -3325.3265635636762, -161.44721692094802, -79.87974508623346, -79.98345777838512, 54.66442803297626, 54.67357714252325, 622.3215997505135, 600.7023141883683, -160.7994021129896, -80.07164295118505
2025 NOV 30 22:05:26, 817812395.2715571, 997.2224551894154, -556.5241609902132, -190.08476664142123, -3325.196906216923, -161.14203520493348, -79.86681473028615, -79.97066586344891, 54.63771903755566, 54.64701963463292, 622.4431542888373, 600.4025106539142, -160.4794664225913, -80.0595076864057
2025 NOV 30 22:05:27, 817812396.2732265, 996.7534943367199, -556.2235095290215, -193.2867018104145, -3325.064204642201, -160.83774959093128, -79.85359898368917, -79.95759066409647, 54.61100608494858, 54.62045828758662, 622.5671087248088, 600.1030204811651, -160.16035429339053, -80.04706288299383
2025 NOV 30 22:05:28, 817812397.274896, 996.2866651423573, -555.9230515662638, -196.4874167199474, -3324.9284628987134, -160.53437370805304, -79.84009931903039, -79.94423366706877, 54.58428934866702, 54.593892932914386, 622.6934578411003, 599.8038462186609, -159.84208261266048, -80.03430975972891
2025 NOV 30 22:05:29, 817812398.2765654, 995.8219723144404, -555.6227814478489, -199.6869038808484, -3324.789685527054, -160.23192110823152, -79.82631727537826, -79.93059642220047, 54.55756927947819, 54.567324293711295, 622.8222057472672, 599.5049908951211, -159.52466788789476, -80.02124964141115
2025 NOV 30 22:05:30, 817812399.2782348, 995.3594203653105, -555.3226948485442, -202.88515928232454, -3324.64787665622, -159.93040476618725, -79.81225436640268, -79.91668045400323, 54.53084599573704, 54.54075245325039, 622.9533467588681, 599.2064574892543, -159.20812641252544, -80.00788379237028
2025 NOV 30 22:05:31, 817812400.2799044, 994.8990137938516, -555.0353197806539, -206.07249906036336, -3324.5015656777537, -159.63113769518841, -79.79776639097649, -79.902342958125, 54.505236172774275, 54.51302774467864, 623.0998342830806, 598.8953025335501, -158.89247397100115, -79.99421357631964
2025 NOV 30 22:05:32, 817812401.2815738, 994.4407549313249, -554.7357571215873, -209.26810611070044, -3324.353699197142, -159.33155538804596, -79.78314587391085, -79.88787369537484, 54.47852460804038, 54.48643210812084, 623.2359563293271, 598.5972319047563, -158.57772630796035, -79.98024032403578
2025 NOV 30 22:05:33, 817812402.2832432, 993.9846528921472, -554.4363621927065, -212.46246407826553, -3324.202814783021, -159.03294678788072, -79.76824925041085, -79.87313048940827, 54.45181076856417, 54.45983391545423, 623.3744713453943, 598.2994921455444, -158.26389869123744, -79.96596540118774
2025 NOV 30 22:05:34, 817812403.2849127, 993.530709842389, -554.1371306312265, -215.6555690837107, -3324.0489165954846, -158.73532364182364, -79.75307809854341, -79.85811492300944, 54.425094930379565, 54.43323390196281, 623.5153759717875, 598.0020876884755, -157.95100620009336, -79.95139015764963
2025 NOV 30 22:05:35, 817812404.2865821, 993.0789280582451, -553.8380312616014, -218.8474325759988, -3323.8920122167588, -158.43869507566222, -79.73763434657404, -79.84282892456773, 54.39837516113379, 54.40663444902205, 623.6586484563483, 597.7050444177617, -157.63906336354393, -79.93651607694342
2025 NOV 30 22:05:36, 817812405.2882516, 992.6293165336255, -553.5388787936073, -222.03819341975552, -3323.7321261196453, -158.1430530167154, -79.72192158995215, -79.82727607365263, 54.37163547648669, 54.380052422043825, 623.8040976660023, 597.4085543642639, -157.32808458927227, -79.92134454578115
2025 NOV 30 22:05:37, 817812406.289921, 992.1818775885375, -553.2488105818104, -225.23821523409185, -3323.5670637554517, -157.84781780441736, -79.7060022592957, -79.81134364069504, 54.34494283884143, 54.353419248371985, 623.9524964228506, 597.1118485402, -157.01808399930692, -79.90587701083528
2025 NOV 30 22:05:38, 817812407.2915905, 991.736613293052, -552.9500489552676, -228.42604014526427, -3323.401181074259, -157.55426999604765, -79.68974626473495, -79.79525613515119, 54.3182219042026, 54.32681401129559, 624.1029635338131, 596.8158066716016, -156.70907528419067, -79.8901149318888
2025 NOV 30 22:05:39, 817812408.29326, 991.293530385686, -552.6514289096453, -231.61259051973852, -3323.232306045808, -157.26176177653912, -79.67322406647789, -79.77890445995457, 54.291500421477735, 54.30020796835181, 624.2558187764994, 596.5201126317236, -156.4010718239072, -79.87405978678883
2025 NOV 30 22:05:40, 817812409.2949294, 990.8526356818945, -552.3529462109045, -234.79786006426605, -3323.060443010073, -156.970303298417, -79.65643732771211, -79.76229028165024, 54.264778656461225, 54.273601795947926, 624.4110618810472, 596.2247686982619, -156.09408677511047, -79.85771307452121
2025 NOV 30 22:05:41, 817812410.2965988, 990.4139289752663, -552.0545954591396, -237.98184447128273, -3322.885596371603, -156.67990419378648, -79.63938772913619, -79.74541528239087, 54.238057001061584, 54.2469956129348, 624.5686914616714, 595.9297780802658, -155.78813286970737, -79.84107630443258
2025 NOV 30 22:05:42, 817812411.2982683, 989.9774169289833, -551.7563715882254, -241.16453835872935, -3322.7077705630363, -156.39057390027673, -79.62207696359549, -79.72828115588142, 54.211335605978405, 54.220389686833414, 624.7287093782102, 595.6351432373184, -155.4832224564031, -79.8241510202102
2025 NOV 30 22:05:43, 817812412.2999377, 989.5431040271527, -551.458270880205, -244.3459368356953, -3322.5269697701974, -156.10232156404183, -79.60450670846058, -79.71088958042462, 54.18461494054549, 54.19378407136361, 624.8911101546973, 595.3408667033403, -155.179367847244, -79.80693873061972
2025 NOV 30 22:05:44, 817812413.3016071, 989.110996893072, -551.1602879137953, -247.52603496232942, -3322.3431984703648, -155.81515597249992, -79.58667867902385, -79.69324227027344, 54.157895116335595, 54.167179504817625, 625.0558951681587, 595.0469513115572, -154.8765807429561, -79.78944100824411
2025 NOV 30 22:05:45, 817812414.3032767, 988.6810952792774, -550.8624176555734, -250.7048283542327, -3322.156461044103, -155.52908558242123, -79.5685945898878, -79.67534093771874, 54.131176552725286, 54.14057607496727, 625.2230634036803, 594.753399900904, -154.57487258489778, -79.77165942093748
2025 NOV 30 22:05:46, 817812415.3049461, 988.2534059251744, -550.5646556316059, -253.88231110281782, -3321.9667619017614, -155.24411870842115, -79.5502561660726, -79.65718730478936, 54.10445942095663, 54.113974046939965, 625.3926166027047, 594.4602161823469, -154.2742545985396, -79.75359555808514
2025 NOV 30 22:05:47, 817812416.3066155, 987.8279308231216, -550.2669970129377, -257.0584790337301, -3321.774105391476, -154.96026320799635, -79.53166513237531, -79.63878309393284, 54.07774406220669, 54.08737371645121, 625.564549013873, 594.1674002597275, -153.97473757081863, -79.73525100910335
2025 NOV 30 22:05:48, 817812417.308285, 987.4046788096775, -549.9694363578841, -260.2333272400412, -3321.5784960239885, -154.67752668532125, -79.51282323736824, -79.62013004905342, 54.05103074846071, 54.06077516892274, 625.7388644228226, 593.874956138107, -153.6763319151152, -79.71662740091489
2025 NOV 30 22:05:49, 817812418.3099544, 986.9836520538931, -549.6719703675901, -263.4068508994753, -3321.379937961169, -154.39591653353853, -79.49373220137295, -79.60122988623256, 54.024319822172394, 54.03417908012812, 625.9155576057398, 593.5828859755902, -153.37904801585904, -79.69772632013884
2025 NOV 30 22:05:50, 817812419.3116239, 986.5648547285347, -549.3745927706101, -266.57904557026944, -3321.178435829259, -154.1154397061518, -79.47439379626876, -79.58208437077027, 53.997611500284734, 54.00758557336963, 626.0946318376672, 593.291192942333, -153.08289554045496, -79.67854942929168
2025 NOV 30 22:05:51, 817812420.3132933, 986.1482888970174, -549.0895525934897, -269.7397872242423, -3320.9728040882014, -153.8374596252217, -79.45469597825057, -79.56258253745858, 53.97203130564372, 53.979822204130286, 626.2889702891871, 592.9869937594248, -152.78788423187646, -79.65909833718719
2025 NOV 30 22:05:52, 817812421.3149627, 985.7339633570499, -548.7924618701547, -272.9091738527166, -3320.765428330327, -153.5592864046971, -79.43486843823717, -79.54295189869414, 53.945342073152105, 53.95322036569586, 626.4729411705923, 592.6959205884159, -152.4940231596466, -79.63937472916709
2025 NOV 30 22:05:53, 817812422.3166323, 985.3218800161977, -548.49544530476, -276.0772178952664, -3320.555121969979, -153.2822657807872, -79.41479883238813, -79.5230811901528, 53.91865636606567, 53.92662195409645, 626.6592877552015, 592.405232351155, -152.201321269581, -79.61938024539877
2025 NOV 30 22:05:54, 817812423.3183017, 984.9120409745225, -548.1984987611057, -279.24391372859907, -3320.341889410127, -153.00640376443874, -79.39448892829355, -79.50297217100209, 53.891974441339364, 53.90002721532828, 626.8480095237571, 592.1149311167137, -151.90978722952053, -79.59911655987166
2025 NOV 30 22:05:55, 817812424.3199711, 984.5044526481221, -547.901617765777, -282.40925807836834, -3320.125734922779, -152.73170588229095, -79.37394048323974, -79.48262659083582, 53.8652965552657, 53.87343645591581, 627.0391029588477, 591.8250195761963, -151.61942935254845, -79.57858532895416
2025 NOV 30 22:05:56, 817812425.3216406, 984.0991214473464, -547.6047968050516, -285.5732456577951, -3319.906663123118, -152.45817751172845, -79.35315529122032, -79.46204623387004, 53.83862292814029, 53.84684994901834, 627.2325719601429, 591.5355000641434, -151.33025545996452, -79.55778827318373
2025 NOV 30 22:05:57, 817812426.32331, 983.6960471208228, -547.3080319860597, -288.7358718201647, -3319.684678317065, -152.18582377621738, -79.33213511895292, -79.44123285709381, 53.811954007199965, 53.820267959082585, 627.4284133937082, 591.2463748711681, -151.04227334613276, -79.53672707091954
2025 NOV 30 22:05:58, 817812427.3249794, 983.2952360898223, -547.0113183111258, -291.89713286673566, -3319.4597849160286, -151.91464940819782, -79.3108817445754, -79.42018822891795, 53.78528989846588, 53.793690804876775, 627.6266259923979, 590.957646740001, -150.75549034202194, -79.51540341972878
2025 NOV 30 22:05:59, 817812428.326649, 982.8966924551681, -546.7146511023499, -295.05702486936957, -3319.231987303553, -151.64465891011903, -79.28939694545622, -79.39891411623269, 53.758631027242274, 53.76711876024393, 627.8272087416811, 590.6693180540209, -150.46991347408667, -79.49381902373273
2025 NOV 30 22:06:00, 817812429.3283184, 982.5004226848691, -546.4180210511141, -298.21554779337305, -3319.001290275913, -151.37585600622495, -79.26768253883974, -79.37741232505633, 53.73197704703804, 53.74055240820873, 628.0301551115817, 590.381398041717, -150.18554963285212, -79.4719755836429
2025 NOV 30 22:06:01, 817812430.3299878, 982.1064263655641, -546.1214266048995, -301.37269353943356, -3318.7676980806855, -151.1082451577127, -79.24574029093063, -79.35568461042894, 53.705328667516156, 53.71399208495308, 628.2354682885248, 590.0938823620994, -149.9024051100566, -79.44987484627735
2025 NOV 30 22:06:02, 817812431.3316573, 981.714709813363, -545.824851834073, -304.5284688789128, -3318.5312159756377, -150.84182873768543, -79.22357206290846, -79.33373282108913, 53.67868507169267, 53.68743899990843, 628.4431348337529, 589.8067870769506, -149.6204861018048, -79.42751851534116
2025 NOV 30 22:06:03, 817812432.3333267, 981.3252749889499, -545.5278478684228, -307.6832501920581, -3318.2918856507295, -150.57655996541413, -79.20118311931529, -79.31156217544898, 53.65200499842597, 53.660937061438446, 628.6526834516217, 589.5205870403267, -149.3397984814821, -79.40490834028687
2025 NOV 30 22:06:04, 817812433.3349962, 980.9381303327177, -545.2415420579391, -310.8472206206732, -3318.0469593633743, -150.3121375484358, -79.17859563569887, -79.28902957689257, 53.625426036084384, 53.63434180865829, 628.8656739905575, 589.233721041366, -149.06034789329138, -79.3820460112866
2025 NOV 30 22:06:05, 817812434.3366656, 980.5532777682746, -544.9449691760202, -313.9986624983481, -3317.8018471140126, -150.04934555839486, -79.15575819174738, -79.26641672976703, 53.59880397135766, 53.60780636476129, 629.0804568828454, 588.947838496523, -148.78213963307059, -79.3589332854775
2025 NOV 30 22:06:06, 817812435.338335, 980.1707212871163, -544.6484134428049, -317.1487098793441, -3317.55386100873, -149.7877616722199, -79.13270185036515, -79.2435867616673, 53.57218903963906, 53.581277996287604, 629.2976030153429, 588.66237160562, -148.50517867764802, -79.33557189748623
2025 NOV 30 22:06:07, 817812436.3400046, 979.7904626293183, -544.3518697534506, -320.2973585782239, -3317.3030055607182, -149.52738841497865, -79.10942839685167, -79.2205414460054, 53.54558150280486, 53.55475697418379, 629.5171136876533, 588.3773226397419, -148.22946965743373, -79.31196360195716
2025 NOV 30 22:06:08, 817812437.341674, 979.4125103507839, -544.0553347275514, -323.44460478457546, -3317.049284973579, -149.26822812912462, -79.08593958328748, -79.1972825255704, 53.51898166701278, 53.52824357303152, 629.7389832755564, 588.0926937254839, -147.95501722741687, -79.28811011192552
2025 NOV 30 22:06:09, 817812438.3433434, 979.036863944599, -543.758802784501, -326.5904439094803, -3316.7927038883363, -149.01028288777522, -79.06223720360333, -79.1738117807645, 53.49238978943988, 53.50173806967236, 629.9632153804953, 587.8084870920861, -147.68182539748733, -79.2640132030024
